Dia,NORTE,CENTRO,SUL
2023-09-03,19.589475631713867,19.75506019592285,19.640911102294922
2023-09-04,20.944576263427734,21.042736053466797,20.985322952270508
2023-09-05,21.261287689208984,21.533645629882812,21.245861053466797
2023-09-06,16.79463005065918,17.021799087524414,16.739423751831055
2023-09-07,18.828962326049805,19.296083450317383,18.891939163208008
2023-09-08,20.586626052856445,20.981470108032227,20.652910232543945
2023-09-09,19.85010528564453,20.045000076293945,19.839548110961914
2023-09-10,19.254831314086914,19.446992874145508,19.238710403442383
2023-09-11,20.358177185058594,20.57541275024414,20.46109962463379
2023-09-12,22.226547241210938,22.307992935180664,22.277433395385742
2023-09-13,20.83380126953125,21.15233612060547,20.89427947998047
2023-09-14,19.76677131652832,20.126012802124023,19.602312088012695
2023-09-15,15.501935005187988,15.820066452026367,15.504142761230469
2023-09-16,18.796035766601562,19.046920776367188,18.76789093017578
2023-09-17,21.68975257873535,22.0914363861084,21.90264129638672
2023-09-18,21.842775344848633,21.743640899658203,21.739900588989258
2023-09-19,23.60319709777832,24.06247901916504,23.717647552490234
2023-09-20,22.77743148803711,23.052928924560547,22.685955047607422
2023-09-21,23.05976676940918,23.296585083007812,23.022619247436523
2023-09-22,22.903610229492188,23.167205810546875,22.948074340820312
2023-09-23,21.718570709228516,21.905637741088867,21.721717834472656
2023-09-24,23.154966354370117,23.405750274658203,23.295183181762695
2023-09-25,19.927776336669922,20.10627555847168,19.891719818115234
2023-09-26,19.390710830688477,19.528244018554688,19.304338455200195
2023-09-27,20.966272354125977,21.56277847290039,20.99631690979004
2023-09-28,16.87813377380371,17.51106834411621,16.841659545898438
2023-09-29,18.399858474731445,18.632795333862305,18.332109451293945
2023-09-30,19.729887008666992,20.11587905883789,19.76923370361328
2023-10-01,19.181896209716797,19.373762130737305,19.070444107055664
2023-10-02,17.48947525024414,17.70728302001953,17.41640281677246
2023-10-03,17.81760025024414,18.144386291503906,17.84307289123535
2023-10-04,18.843067169189453,18.956485748291016,18.77397918701172
2023-10-05,19.403579711914062,19.776823043823242,19.45439910888672
2023-10-06,17.7635440826416,17.882787704467773,17.653993606567383
2023-10-07,19.70879364013672,19.823163986206055,19.618701934814453
